ID	name	type	state	intNum	group	affected_organism
DB00405	Dexbrompheniramine	small molecule	solid	994	approved	Humans and other mammals
DB00406	Gentian violet cation	small molecule	solid	0	approved	Yeast and other fungi
DB00407	Ardeparin	small molecule	solid	866	approved	Humans and other mammals
DB00408	Loxapine	small molecule	solid	955	approved	Humans and other mammals
DB00409	Remoxipride	small molecule	solid	997	approved	Humans and other mammals
DB00410	Mupirocin	small molecule	solid	15	approved	Enteric bacteria and other eubacteria
DB00411	Carbamoylcholine	small molecule	solid	124	approved	Humans and other mammals
DB00412	Rosiglitazone	small molecule	solid	1592	approved	Humans and other mammals
DB00413	Pramipexole	small molecule	solid	1470	approved	Humans and other mammals
DB00414	Acetohexamide	small molecule	solid	1012	approved	Humans and other mammals
DB00415	Ampicillin	small molecule	solid	857	approved	Enteric bacteria and other eubacteria
DB00416	Metocurine iodide	small molecule	solid	1092	approved	Humans and other mammals
DB00417	Phenoxymethylpenicillin	small molecule	solid	160	approved	Bacteria
DB00418	Secobarbital	small molecule	solid	1842	approved	Humans and other mammals
DB00419	Miglustat	small molecule	solid	0	approved	Humans and other mammals
DB00420	Promazine	small molecule	liquid	1847	approved	Humans and other mammals
DB00421	Spironolactone	small molecule	solid	1255	approved	Humans and other mammals
DB00422	Methylphenidate	small molecule	solid	1278	approved	Humans and other mammals
DB00423	Methocarbamol	small molecule	solid	732	approved	Humans and other mammals
DB00424	Hyoscyamine	small molecule	solid	1244	approved	Humans and other mammals
DB00425	Zolpidem	small molecule	solid	1343	approved	Humans and other mammals
DB00426	Famciclovir	small molecule	solid	502	approved	Human Herpes Virus
DB00427	Triprolidine	small molecule	solid	994	approved	Humans and other mammals
DB00428	Streptozocin	small molecule	solid	615	approved	Humans and other mammals
DB00429	Carboprost tromethamine	small molecule	solid	12	approved	Humans and other mammals
DB00430	Cefpiramide	small molecule	solid	783	approved	Enteric bacteria and other eubacteria
DB00431	Lindane	small molecule	liquid	2	approved	Scabies (Sarcoptes scabei) and other insects
DB00432	Trifluridine	small molecule	solid	1113	approved	Human Herpes Virus
DB00433	Prochlorperazine	small molecule	solid	1484	approved	Humans and other mammals
DB00434	Cyproheptadine	small molecule	solid	1208	approved	Humans and other mammals
DB00435	Nitric Oxide	small molecule	liquid	1183	approved	Humans and other mammals
DB00436	Bendroflumethiazide	small molecule	solid	1688	approved	Humans and other mammals
DB00437	Allopurinol	small molecule	solid	1025	approved	Humans and other mammals
DB00438	Ceftazidime	small molecule	solid	851	approved	Enteric bacteria and other eubacteria
DB00439	Cerivastatin	small molecule	solid	911	approved	Humans and other mammals
DB00440	Trimethoprim	small molecule	solid	1220	approved	Staphylococcus saprophyticus
DB00441	Gemcitabine	small molecule	solid	1117	approved	Humans and other mammals
DB00442	Entecavir	small molecule	solid	332	approved	Hepatitis B virus
DB00443	Betamethasone	small molecule	solid	1295	approved	Humans and other mammals
DB00444	Teniposide	small molecule	solid	1022	approved	Humans and other mammals
DB00445	Epirubicin	small molecule	solid	477	approved	Humans and other mammals
DB00446	Chloramphenicol	small molecule	solid	780	approved	Enteric bacteria and other eubacteria
DB00447	Loracarbef	small molecule	solid	783	approved	Various gram-negative and gram-positive eubacteria
DB00448	Lansoprazole	small molecule	solid	880	approved	Humans and other mammals
DB00449	Dipivefrin	small molecule	solid	3	approved	Humans and other mammals
DB00450	Droperidol	small molecule	solid	1388	approved	Humans and other mammals
DB00451	Levothyroxine	small molecule	solid	1037	approved	Humans and other mammals
DB00452	Framycetin	small molecule	solid	836	approved	Enteric bacteria and other eubacteria
DB00453	Clomocycline	small molecule	solid	312	experimental	Enteric bacteria and other eubacteria
DB00454	Meperidine	small molecule	solid	1949	approved	Humans and other mammals
DB00455	Loratadine	small molecule	solid	403	approved	Humans and other mammals
DB00456	Cefalotin	small molecule	solid	884	approved	Enteric bacteria and other eubacteria
DB00457	Prazosin	small molecule	solid	842	approved	Humans and other mammals
DB00458	Imipramine	small molecule	solid	2260	approved	Humans and other mammals
DB00459	Acitretin	small molecule	solid	47	approved	Humans and other mammals
DB00460	Verteporfin	small molecule	solid	19	approved	Humans and other mammals
DB00461	Nabumetone	small molecule	solid	1669	approved	Humans and other mammals
DB00462	Methscopolamine bromide	small molecule	solid	957	approved	Humans and other mammals
DB00463	Metharbital	small molecule	solid	985	withdrawn	Humans and other mammals
DB00464	Sodium tetradecyl sulfate	small molecule	solid	0	approved	Humans and other mammals
DB00465	Ketorolac	small molecule	solid	1623	approved	Humans and other mammals
DB00466	Picrotoxin	small molecule	solid	0	experimental	Humans and other mammals
DB00467	Enoxacin	small molecule	solid	893	approved	Enteric bacteria and other eubacteria
DB00468	Quinine	small molecule	solid	2124	approved	Humans and other mammals
DB00469	Tenoxicam	small molecule	solid	1573	approved	Humans and other mammals
DB00470	Dronabinol	small molecule	solid	1138	approved	Humans and other mammals
DB00471	Montelukast	small molecule	solid	510	approved	Humans and other mammals
DB00472	Fluoxetine	small molecule	solid	1731	approved	Humans and other mammals
DB00473	Hexylcaine	small molecule	solid	0	approved	Humans and other mammals
DB00474	Methohexital	small molecule	solid	1243	approved	Humans and other mammals
DB00475	Chlordiazepoxide	small molecule	solid	774	approved	Humans and other mammals
DB00476	Duloxetine	small molecule	solid	2208	approved	Humans and other mammals
DB00477	Chlorpromazine	small molecule	liquid	2431	approved	Humans and other mammals
DB00478	Rimantadine	small molecule	solid	12	approved	Human Influenza A Virus
DB00479	Amikacin	small molecule	solid	797	approved	Enteric bacteria and other eubacteria
DB00480	Lenalidomide	small molecule	solid	1143	approved	Humans and other mammals
DB00481	Raloxifene	small molecule	solid	433	approved	Humans and other mammals
DB00482	Celecoxib	small molecule	solid	1810	approved	Humans and other mammals
DB00483	Gallamine triethiodide	small molecule	solid	1242	approved	Humans and other mammals
DB00484	Brimonidine	small molecule	solid	804	approved	Humans and other mammals
DB00485	Dicloxacillin	small molecule	solid	300	approved	Enteric bacteria and other eubacteria
DB00486	Nabilone	small molecule	solid	1203	approved	Humans and other mammals
DB00487	Pefloxacin	small molecule	solid	893	approved	Enteric bacteria and other eubacteria
DB00488	Altretamine	small molecule	solid	506	approved	Humans and other mammals
DB00489	Sotalol	small molecule	solid	1377	approved	Humans and other mammals
DB00490	Buspirone	small molecule	solid	1505	approved	Humans and other mammals
DB00491	Miglitol	small molecule	solid	582	approved	Humans and other mammals
DB00492	Fosinopril	small molecule	solid	1296	approved	Humans and other mammals
DB00493	Cefotaxime	small molecule	solid	885	approved	Enteric bacteria and other eubacteria
DB00494	Entacapone	small molecule	solid	883	approved	Humans and other mammals
DB00495	Zidovudine	small molecule	solid	1095	approved	Human Immunodeficiency Virus
DB00496	Darifenacin	small molecule	solid	1436	approved	Humans and other mammals
DB00497	Oxycodone	small molecule	solid	1248	approved	Humans and other mammals
DB00498	Phenindione	small molecule	solid	1295	approved	Humans and other mammals
DB00499	Flutamide	small molecule	solid	1148	approved	Humans and other mammals
DB00500	Tolmetin	small molecule	solid	1401	approved	Humans and other mammals
DB00501	Cimetidine	small molecule	solid	1531	approved	Humans and other mammals
DB00502	Haloperidol	small molecule	solid	2269	approved	Humans and other mammals
DB00503	Ritonavir	small molecule	solid	1467	approved	Human Immunodeficiency Virus
DB00504	Levallorphan	small molecule	solid	53	approved	Humans and other mammals
DB00505	Tridihexethyl	small molecule	solid	957	withdrawn	Humans and other mammals
DB00507	Nitazoxanide	small molecule	solid	0	approved	Helminthic Microorganisms
DB00508	Triflupromazine	small molecule	solid	1172	approved	Humans and other mammals
DB00509	Dextrothyroxine	small molecule	solid	0	approved	Humans and other mammals
DB00511	Acetyldigitoxin	small molecule	solid	498	approved	Humans and other mammals
DB00512	Vancomycin	small molecule	solid	833	approved	Enteric bacteria and other eubacteria
DB00513	Aminocaproic acid	small molecule	solid	50	approved	Humans and other mammals
DB00514	Dextromethorphan	small molecule	solid	1349	approved	Humans and other mammals
DB00515	Cisplatin	small molecule	solid	1489	approved	Humans and other mammals
DB00516	Bentoquatam	small molecule	solid	27	approved	Humans and other mammals
DB00517	Anisotropine methylbromide	small molecule	solid	957	approved	Humans and other mammals
DB00518	Albendazole	small molecule	solid	737	approved	Helminthic Microorganisms
DB00519	Trandolapril	small molecule	solid	832	approved	Humans and other mammals
DB00520	Caspofungin	small molecule	solid	197	approved	Aspergillis, Candida and other fungi
DB00521	Carteolol	small molecule	solid	295	approved	Humans and other mammals
DB00522	Bentiromide	small molecule	solid	0	investigational	Humans and other mammals
DB00523	Alitretinoin	small molecule	solid	50	approved	Humans and other mammals
DB00524	Metolazone	small molecule	solid	1540	approved	Humans and other mammals
DB00525	Tolnaftate	small molecule	solid	0	approved	Yeast and other fungi
DB00526	Oxaliplatin	small molecule	solid	884	approved	Humans and other mammals
DB00527	Cinchocaine	small molecule	solid	284	approved	Humans and other mammals
DB00528	Lercanidipine	small molecule	solid	1356	approved	Humans and other mammals
DB00529	Foscarnet	small molecule	solid	1020	approved	Human Herpes Virus
DB00530	Erlotinib	small molecule	solid	1156	approved	Humans and other mammals
DB00531	Cyclophosphamide	small molecule	solid	1207	approved	Humans and other mammals
DB00532	Mephenytoin	small molecule	solid	1474	approved	Humans and other mammals
DB00533	Rofecoxib	small molecule	solid	1780	approved	Humans and other mammals
DB00534	Chlormerodrin	small molecule	solid	0	approved	Humans and other mammals
DB00535	Cefdinir	small molecule	solid	926	approved	Humans and other mammals
DB00536	Guanidine	small molecule	solid	134	approved	Humans and other mammals
DB00537	Ciprofloxacin	small molecule	solid	1607	approved	Enteric bacteria and other eubacteria
DB00538	Gadoversetamide	small molecule	solid	0	approved	Humans and other mammals
DB00539	Toremifene	small molecule	solid	597	approved	Humans and other mammals
DB00540	Nortriptyline	small molecule	solid	2066	approved	Humans and other mammals
DB00541	Vincristine	small molecule	solid	957	approved	Humans and other mammals
DB00542	Benazepril	small molecule	solid	900	approved	Humans and other mammals
DB00543	Amoxapine	small molecule	solid	1753	approved	Humans and other mammals
DB00544	Fluorouracil	small molecule	solid	1215	approved	Humans and other mammals
DB00545	Pyridostigmine	small molecule	solid	286	approved	Humans and other mammals
DB00546	Adinazolam	small molecule	solid	800	experimental	Humans and other mammals
DB00547	Desoximetasone	small molecule	solid	256	approved	Humans and other mammals
DB00548	Azelaic acid	small molecule	solid	743	approved	Various aerobic and anaerobic microorganisms
DB00549	Zafirlukast	small molecule	solid	846	approved	Humans and other mammals
DB00550	Propylthiouracil	small molecule	solid	747	approved	Humans and other mammals
DB00551	Acetohydroxamic acid	small molecule	solid	1	approved	Enteric bacteria and other eubacteria
DB00552	Pentostatin	small molecule	solid	1133	approved	Humans and other mammals
DB00553	Methoxsalen	small molecule	solid	884	approved	Humans and other mammals
DB00554	Piroxicam	small molecule	solid	1654	approved	Humans and other mammals
DB00555	Lamotrigine	small molecule	solid	2139	approved	Humans and other mammals
DB00556	Perflutren	small molecule	liquid	357	approved	Humans and other mammals
DB00557	Hydroxyzine	small molecule	solid	1234	approved	Humans and other mammals
DB00558	Zanamivir	small molecule	solid	757	approved	Influenza A virus
DB00559	Bosentan	small molecule	solid	1163	approved	Humans and other mammals
DB00560	Tigecycline	small molecule	solid	248	approved	Enteric bacteria and other eubacteria
DB00561	Doxapram	small molecule	solid	540	approved	Humans and other mammals
DB00562	Benzthiazide	small molecule	solid	1420	approved	Humans and other mammals
DB00563	Methotrexate	small molecule	solid	1473	approved	Humans and other mammals
DB00564	Carbamazepine	small molecule	solid	2267	approved	Humans and other mammals
DB00565	Cisatracurium	small molecule	solid	1092	approved	Humans and other mammals
DB00566	Succimer	small molecule	solid	1	approved	Humans and other mammals
DB00567	Cephalexin	small molecule	solid	1299	approved	Enteric bacteria and other eubacteria
DB00568	Cinnarizine	small molecule	solid	1372	approved	Humans and other mammals
DB00569	Fondaparinux	small molecule	solid	1148	approved	Humans and other mammals
DB00570	Vinblastine	small molecule	solid	1066	approved	Humans and other mammals
